bvid,pubdate,title,author,duration,keywords
BV1DQ5y6jEpa,2026-05-13,【石大壮】看《诸播王座》1-2集，壮王爷当真要反？姐姐你这皇冠，我戴上更合适！~,服部平次,31:40,女流66|石大壮 女流
BV1WZ5k6eE8m,2026-05-13,YJJ：玩三角洲永远不要怪自己,恶龙炮OvO,0:33,女流66
BV1D15k6kENm,2026-05-13,YJJ组车队偶遇女粉  一句“你是炮神吗？”嘴角比AK还难压！   弹幕：破案了！是66的粉丝 爱屋及乌~,恶龙炮OvO,12:53,女流66
BV1aW5u6UENZ,2026-05-12,椰汁城的女流氓还是新王？【直播回放】赛博朋克2077一周目【已完结】,米娅羊仔,5451:18,女流 直播|女流 回放
BV1fa5g6wEtw,2026-05-12,龙天娜个人古装系列7 12-5-2026皇后和宫女。出巡视察民情，教训各地各种女霸主，女恶霸，女流氓，女土匪!解救各地被女权欺压的男人!,jacklo752,2:57,女流 2026
BV1bn5t6YE78,2026-05-11,鸟姐：3dm总监不接我电话！,监学家,1:17,女流 直播
BV1iMRQB3Ei2,2026-05-09,【寅子】看《诸播王座》第二集，Make CSTG Great Again！表哥还生我气呢？我会道歉？人设崩了嘛这不！~,服部平次,25:18,女流66|石大壮 女流
BV16ERDByE7C,2026-05-09,全网最强AI二创，主机区史诗巨作《诸播王座》第二集,真实56,11:10,女流 直播
BV1y6dTBeEhq,2026-05-08,XDD玩这是谐音梗小游戏深夜开播脑力爆发！猛撇弹幕有感觉吗！,小当家iz,6:51,女流66
BV1auR4BYEfn,2026-05-06,上古网红：女流66。学习、游戏我全都要的美女学霸,佳洛的杂谈日记,4:49,女流66
BV1yaRJBeE87,2026-05-06,YJJ秒仓出折扇  三把展现全知全能正确用法！做局、钓鱼、出大货！,恶龙炮OvO,6:27,女流66
BV1TeRyBgEME,2026-05-05,【石大壮】YJJ全知全能666w拿下金陵折扇？壮壮退游前殊死一搏，单格均价70w？出非洲之心了？！~,服部平次,12:23,女流66|石大壮 女流
BV14BRqBWETR,2026-05-04,【兰林汉】猴哥看 轰轰看生日祝福视频！轰子：猴哥造型有点帅！！！菠神简直不是人！！（弹幕版）,ihou俱乐部,9:2,女流66|石大壮 女流
BV1QbRqB8Et5,2026-05-04,OB轰轰的生日祝福视频，童猪看自己的轰轰哥哥眉头紧锁，还吃了一嘴炮神夫妇的狗粮，搞抽象的轰轰，结果全是正常人的祝福，,人间观丶观主,8:49,女流66
BV1reR7BsEf8,2026-05-03,女流66：太忙了 没有洗头 就出门 结果 碰见了粉丝 充满疑惑的比个6 就走了 没有过来跟我合照 他是不是看我太邋遢了,龙小沫LOVE,2:46,女流66
BV1B6R7BnEzA,2026-05-03,女流66：YJJ 你这胳膊上的胎记怎么回事 YJJ：小时候 拿铅笔扎的 弹幕：前女友的名字,龙小沫LOVE,3:2,女流66
BV1iLRGBAEW4,2026-05-02,女流66：朵朵得了新冠后 她就开始不吃米粉 感觉 她口味改编了,龙小沫LOVE,3:43,女流66
BV1u4RGBREZG,2026-05-02,女流66_鸣潮3_3_2026-05-01_18-03-36,笨蛋雪人像素头,202:15,女流66|女流 直播|女流 2026
BV1dBRVBKEvG,2026-05-02,【女流66】鸣潮 3.3 虽然我入坑的晚 但是我救小爱快啊~,女流录像小屋,2:2,女流66|女流录像小屋
BV1YyRVBwEtj,2026-05-02,【女流66】鸣潮 3.3 机甲大战  救回小爱 现实中的女儿也在等我,女流录像小屋,9:45,女流66|女流录像小屋
BV1BhR3BAEDM,2026-05-02,【女流66】过鸣潮3.3主线剧情，机甲大战帅爆了！隧者大战阿列夫一,不懒bot,34:14,女流66
BV113RuBMEnA,2026-05-01,演出超大杯！机甲大战帅爆了！文案太舒服了，女流66过鸣潮3.3剧情剪辑版,こ安静想梦游タ,81:37,女流66
BV1XoRMBUEGq,2026-05-01,66被不经意小刀一下，隧者的机甲大战燃的起鸡皮疙瘩！女流66鸣潮3.3主线剧情,七丘决斗王,32:19,女流66
BV1QFRuB1Eeo,2026-05-01,【女流66】过鸣潮3.3主线剧情，驾驶隧者决战阿列夫一！帅爆了，我从没想过在鸣潮里打机甲大战！~,服部平次,34:12,女流66
BV1YeRuBpEzH,2026-05-01,“帅 爆 了 ！”女流66过鸣潮3.3主线剧情：我从来没想过能在鸣潮里打机甲大战！依然是一个群像，回来了小爱！,切离,44:22,女流66|女流 切片
BV1vhRuBsEfi,2026-05-01,太帅了！这机甲大战！女流66过鸣潮3.3隧者大战剧情,こ安静想梦游タ,14:48,女流66
BV1vaRuB9EG2,2026-05-01,人类文明共同参与！女流66过鸣潮3.3。小爱支线再说，现实的女儿在等我,理解与喇叭,36:6,女流66
BV1h6RuBEEk5,2026-05-01,YJJ纯运出心！200w秒仓出红宝石  350w又秒出心！姐夫旺小舅子说是,恶龙炮OvO,3:48,女流66
BV1QqRuBnEyz,2026-05-01,【女流66鸣潮3.3节选】&quot;想不到有一天在鸣潮里玩机甲大战！&quot;二游顶尖boss 战,修女10号,24:34,女流66|女流 直播
BV19qRuBnEU8,2026-05-01,机甲大战帅爆了😱直起鸡皮疙瘩！女流66鸣潮3.3隧者大战阿列夫一超燃演出精剪！我从来没想过会在鸣潮里打机甲大战啊！,Er汐汐脑公罢,14:33,女流66|女流 直播
BV1soRuBqEFz,2026-05-01,哎不是啥意思啊？女流66看鸣潮3.3阿漂超帅启动隧者穿越隧门！但很快就被肘回来一脸迷惑？刚变身机甲就丢了直接痛苦面具,Er汐汐脑公罢,4:19,女流66|女流 直播
BV1nwRgBPEz4,2026-05-01,你干嘛啊库洛！女流66过鸣潮3.3开启隧者剧情,こ安静想梦游タ,4:41,女流66
BV1tmRuBCE1Z,2026-05-01,【弹幕版】【鸣潮3.3】【2026-05-01】【女流66】,直播回放巴拉蹦吧,204:53,女流66|女流 直播|女流 回放|女流 2026
BV119RuBzEdw,2026-05-01,【纯净版】【鸣潮3.3】【2026-05-01】【女流66】,直播回放巴拉蹦吧,204:53,女流66|女流 直播|女流 回放|女流 2026
BV1tSRuBGEvX,2026-05-01,【女流66】《鸣潮》3.3版本「自星海尽处回响」主线剧情 05.01全程直播录像弹幕版,不懒bot,205:10,女流66|女流 直播
BV1GJRgBQEsQ,2026-05-01,【女流66】【2026-05-01】《鸣潮3.3 ! 》,bobi华,204:50,女流66|女流 直播|女流 2026
BV14DRuBrEXK,2026-05-01,【女流66】体验《鸣潮》3.3版本「自星海尽处回响」主线剧情，05.01直播录像弹幕版~,服部平次,204:27,女流66|女流 直播
BV1Pe9iB5Ekp,2026-05-01,【女流66】直播中途 孩子哭了 出去喂孩子 66：流汗了 对不起大伙啊,女流录像小屋,4:35,女流66|女流 直播|女流录像小屋
BV1119YBuEnh,2026-05-01,【女流66】玩《卡牌魔王 只剩个头》被贪吃蛇boss打出表情包,女流录像小屋,11:16,女流66|女流录像小屋
BV18E9eB2EsL,2026-04-30,【女流66】玩《卡牌魔王 只剩个头》 66：看懂这波身法的已经在扣6了,女流录像小屋,4:18,女流66|女流录像小屋
BV13f9eBJEii,2026-04-30,【女流66】玩回合制肉鸽游戏《卡片魔王：只剩个头！》，04.30直播录像弹幕版~,服部平次,128:27,女流66|女流 直播
BV1Tu9vBkEAp,2026-04-30,女流66打BOSS，开始信心满满，频繁被“打脸”，连连求饶，最终......,证本明源,38:10,女流66
BV1879aBzEHa,2026-04-30,【女流66】《卡片魔王：只剩个头！》回合制动作肉鸽 游戏实况 04.30完整直播录像弹幕版,不懒bot,127:49,女流66|女流 直播
BV1Jd9hB9E19,2026-04-30,【女流66】【2026-04-30】《卡片魔王》,bobi华,129:12,女流66|女流 直播|女流 2026
BV17f9hBQEZf,2026-04-30,【弹幕版】【卡片魔王~~】【2026-04-30】【女流66】,直播回放巴拉蹦吧,129:0,女流66|女流 直播|女流 回放|女流 2026
BV1rR9hBsEjd,2026-04-30,【纯净版】【卡片魔王~~】【2026-04-30】【女流66】,直播回放巴拉蹦吧,129:0,女流66|女流 直播|女流 回放|女流 2026
BV1cY9aBbEZh,2026-04-30,女流66打史莱姆BOSS直呼我太无敌了，我是为这个游戏而生的，你们看我这走位！,证本明源,4:45,女流66|石大壮 女流
BV1J39QBLEQG,2026-04-29,【甜心战士】看《诸播王座》第一集，十年前大家都很瘦,甜心战士Miyuki,12:41,女流66
BV1Za9UBPEyM,2026-04-29,【寅子】看《诸播王座》全明星阵容，让树哥当回主角吧，要是作者看见的话，给我做成反派！~,服部平次,18:34,石大壮 女流
BV1wF9mBTEG7,2026-04-29,女流看鸣潮绯雪PV瞬间被她的声音吸引：这CV是谁 这简直就是我人生理想声音啊！,高能游戏眼,7:2,女流66
BV1Wo92BuEMn,2026-04-29,【女流66】女流66+yjj 这是谐音梗,123-发泡机,70:46,女流66|女流 直播
BV1Zc91BoEfS,2026-04-29,【女流66】水友调侃yjj胎记纹了前女友名字 66：他极度看护自己身体的,女流录像小屋,3:18,女流66|女流录像小屋
BV1dT91BXEnL,2026-04-29,【女流66】看鸣潮3.3pv 【绯雪】 66：这就是我人生理想声音啊,女流录像小屋,6:7,女流66|女流录像小屋
BV1zr91B8Ess,2026-04-29,【女流66】防止剧透 周五播鸣潮3.3 小爱我来啦！,女流录像小屋,2:9,女流66|女流录像小屋
BV15a92BxEGR,2026-04-29,阿列夫一你的对手是我！女流66看鸣潮3.3前瞻PV，表示好友里好多阿列夫一，来吧你们，面对我吧,奕笙Lang,2:57,女流66
BV1eY92BREi1,2026-04-29,强行续缘！女流66看绯雪战斗演示，表示俩人都来自下雪的地方，都是大高个，痣还是对称的,奕笙Lang,2:19,女流66
BV1CV92BBEWw,2026-04-29,女流66暂定周五劳动节过鸣潮3.3剧情，一定要救出小爱！,奕笙Lang,3:19,女流66
BV1fq9CBsEC1,2026-04-29,怎么还有粉丝咒人啊！女流66看鸣潮绯雪PV不见春，我要用最少的马内抽到你！绯雪你听到了吗！,奕笙Lang,6:7,女流66
BV1WM9yBPES1,2026-04-29,5月1号我要救出小爱！女流66看绯雪动画短片、战斗PV,理解与喇叭,24:37,女流66
BV1yu9yBYEn8,2026-04-29,【女流66】“小爱我来了”暂定本周五播鸣潮3.3剧情，3.2已过，绯雪拔刀很帅，很惊艳~,不懒bot,5:10,女流66
BV1su9yBYENq,2026-04-29,【女流66】水友非常担心炮炮的胎记，让我带他去医院看看！炮神：我用铅笔扎的！弹幕说你纹了前女友的名字？他绝对不会！~,服部平次,6:20,女流66
BV18d9CBGE4y,2026-04-29,阿列夫一你的对手是我！女流66看鸣潮3.3版本PV：还加了好多阿列夫一的好友呢,七丘决斗王,5:18,女流66
BV18o9CBrEnD,2026-04-29,这歌好听！女流66看莫宁服饰PV：才发现男漂比女漂高一点点,七丘决斗王,1:55,女流66
BV1aX9CB5ENu,2026-04-29,女流66看鸣潮绯雪PV：这CV简直是人生理想中的声音，终于和大家同步进度，小爱我来了！,七丘决斗王,8:57,女流66
BV1Rh9yBEEHe,2026-04-29,【女流66】跟YJJ玩《这是谐音梗》正式版 04.28完整直播录像弹幕版,不懒bot,119:52,女流66|女流 直播
BV1HG9yBhEQn,2026-04-28,好诗！女流66看鸣潮绯雪PV+战斗演示+3.3版本PV+莫宁皮肤PV：我的愿望是最少的代价抽到你，巫女大人你听见了吗？,切离,16:41,女流66
BV1CG9yBhESP,2026-04-28,女流66和老公继续玩谐音梗，YJJ说我领先让你一把！,证本明源,57:56,女流66
BV1EJ9yBdEEk,2026-04-28,【女流66】偶遇水友双手比6  是女流66吗？  质问YJJ手上黑斑：弹幕说纹的是前女友名字 真的吗？,恶龙炮OvO,5:39,女流66|石大壮 女流
BV1rj9yBZEVz,2026-04-28,【女流66】和炮炮一起玩《这是谐音梗》新关卡，04.28直播录像弹幕版~,服部平次,117:31,女流66|女流 直播
BV1Km9yBqEUq,2026-04-28,【女流66】看烛龙新作《吉时已到》首支预告片，多人合作又能解谜？国产合作遗迹探险游戏,不懒bot,4:27,女流66
BV1cf9yBFEN1,2026-04-28,【女流66】看鸣潮莫宁特别定制服饰「呢绒梦」PV，设定里男漂比女漂高吗，不一样的感觉，新歌好听~,不懒bot,3:28,女流66
BV1ty9yBzEy6,2026-04-28,【女流66】【2026-04-28】《晚上好》,bobi华,118:58,女流66|女流 直播|女流 2026
BV1gB9yBCEmR,2026-04-28,【女流66】看《鸣潮》共鸣者「绯雪」PV | 不见春，我的愿望是用最少的代价抽到你，达妮娅到底是不是个好女孩呢,不懒bot,16:45,女流66
BV1Gv9yB1ENs,2026-04-28,【女流66】看上海烛龙｜《吉时已到》首支预告片，古墓元素多人合作又能解谜，我就比较感兴趣！~,服部平次,5:40,女流66
BV1K29yBMESK,2026-04-28,【弹幕版】【晚上好】【2026-04-28】【女流66】,直播回放巴拉蹦吧,120:49,女流66|女流 直播|女流 回放|女流 2026
BV14c9kBcEpX,2026-04-28,【纯净版】【晚上好】【2026-04-28】【女流66】,直播回放巴拉蹦吧,120:49,女流66|女流 直播|女流 回放|女流 2026
BV1tZ9rBAEXq,2026-04-28,【女流66】看《鸣潮》共鸣者「绯雪」PV | 不见春，我们俩太有缘分了，都来自下雪的地方，还都是大高个！~,服部平次,22:11,女流66
BV11A9kBfEDy,2026-04-28,【女流66】暂定周五劳动节过鸣潮3.3剧情，虽然要带孩子，但是必须救小爱！我过3.2的时候，发现绯雪有点帅！~,服部平次,5:4,女流66
BV18Q9rBTEdE,2026-04-28,【鸣潮】女流66看绯雪pv，暂定周五直播，小爱，我来了！,带小爱游遍索拉里斯,6:45,女流 直播
BV1EForB9Eoz,2026-04-27,燃尽上千费用，爆肝4K《诸播王座》第一集,真实56,12:3,女流 直播
BV1yToJBBEaE,2026-04-26,【女流 - 草帽酱】—FLAC无损音频,冰雁灬,3:37,女流 直播
BV1NtoXBNEJq,2026-04-25,我居然在王者荣耀世界给我姐画了个大饼？,石大壮zz,4:29,石大壮 女流
BV1C5oYB3E4s,2026-04-23,两男一女流落荒岛，为争夺资源竟动起了歪脑筋,老登探影,0:55,女流 直播
BV155oeBcEDG,2026-04-23,女流66_王者荣耀世界_2026-04-22_18-53-17,笨蛋雪人像素头,347:27,女流 直播|女流 抖音|女流 2026
BV1Vgo8B7EzY,2026-04-23,寅子直播玩《竞拍之王》开出了绝版19371213的金陵折扇给老头高兴坏了！净赚1800万！寅子：牛不牛逼！,世一上陈泽bin,6:2,女流 直播
BV1CxotBtEid,2026-04-23,【女流66】玩双人解密恐怖游戏《女吊》被突脸惊吓,女流录像小屋,4:16,女流录像小屋
BV1XKotB3E4G,2026-04-23,【女流66】和壮壮玩恐怖游戏《女吊》 双人木头人 66：主打一个预判,女流录像小屋,3:50,女流录像小屋
BV1UVotBiE7u,2026-04-23,【女流66】和YJJ玩《竞拍之王》  小赚100万后错过黑匣子 66：这不纯赌吗！,女流录像小屋,11:0,女流录像小屋
BV1QuotBuEta,2026-04-23,【女流66】导师让66接着读博 66：我得溜了 要去追梦了 ，回忆科目二经历,女流录像小屋,3:48,女流录像小屋
BV1QuotBuEj3,2026-04-23,【女流66】朵朵长大会玩什么游戏 不能在YJJ后面玩三角洲吧,女流录像小屋,3:16,女流录像小屋
BV1RkotB2Er8,2026-04-23,【女流66】AI时代来临  完全可以取代心灵砒霜了,女流录像小屋,8:50,女流录像小屋
BV1H3obBoE2u,2026-04-23,【女流66】这条野生大黄鱼价值12万？谈第一次来我家我做的饭，跟YJJ一样血亏，他可能已经在倒立了，大黄鱼真臭~,不懒bot,5:8,女流 切片
BV1uBobBuEbH,2026-04-23,【女流66】还得是索菲，竞拍之王豪赌135万出飞机黑匣子，YJJ和66两人开心到互相击掌，最终赚了150万~,不懒bot,4:29,女流 切片
BV1eCoxBMEMH,2026-04-23,【女流66】YJJ跟女流66玩竞拍之王，一百万梭哈出跑车钥匙秒赚130万，学到了没，后续错过黑匣子~,不懒bot,8:42,女流 切片
BV1WAo4BsEUc,2026-04-22,女流66看老公玩游戏，依旧夸夸！水友说最后玩失败了跑了！,证本明源,48:37,石大壮 女流
BV1Mqo4BwE3j,2026-04-22,【女流66】跟YJJ玩《竞拍之王》04.22完整直播录像弹幕版,不懒bot,204:57,女流 直播
BV1ELo4BjEnX,2026-04-22,【女流66】和壮壮一起玩《王者荣耀世界》第8章，和炮炮一起玩《竞拍之王》，04.22直播录像弹幕版~,服部平次,356:0,女流 直播|石大壮 女流
BV1Nko4BZEuR,2026-04-22,【女流66】跟壮壮玩《王者荣耀世界》第八章04.22完整直播录像弹幕版,不懒bot,151:25,女流 直播|石大壮 女流
BV1TBo4BhEms,2026-04-22,【女流66】多年前读的心灵砒霜邮件，他现在已经直博啦，老优秀了！最后一次考科目二，教练给了我神秘药片，吃完就考过了！~,服部平次,4:45,石大壮 女流
BV1pwosB7EQC,2026-04-22,【女流66】【2026-04-22】《王者荣耀世界》,bobi华,355:44,女流 直播|女流 2026
BV1Pyo4B4E4A,2026-04-22,龙天娜古装系列4 22-4-2026 皇后和小宫女在宫外巡视各地，了解各地情况，教训女土匪女流氓，女恶霸，女村霸，女城霸，……，行侠仗义，体恤民情!,jacklo752,1:57,女流 2026
BV1kfoWBJERe,2026-04-22,【弹幕版】【王者荣耀世界~~~】【2026-04-22】【女流66】,直播回放巴拉蹦吧,357:1,女流 直播|女流 回放|女流 2026
BV16MosBVE7W,2026-04-22,【纯净版】【王者荣耀世界~~~】【2026-04-22】【女流66】,直播回放巴拉蹦吧,357:1,女流 直播|女流 回放|女流 2026
BV1NrdXBhEg5,2026-04-22,【女流66】壮壮十万粉丝福利女装？要不直播转姐姐10万，在线给弟弟想大伙想看的整活~,不懒bot,4:11,女流 直播|女流 切片|石大壮 女流
BV1jGdDBkELd,2026-04-22,【女流66】玩恐怖游戏 《女吊》 66：咱俩各论各的 你叫我姐 我叫你哥,女流录像小屋,5:24,女流录像小屋
BV1fSdDBjEAv,2026-04-22,【女流66】玩恐怖游戏不开摄像头等于吃粥没咸菜 观众看什么！,女流录像小屋,1:28,女流录像小屋
BV14adDBfExS,2026-04-22,【女流66】壮壮十万粉丝要女装？ 壮壮：那是弹幕说的！ 66：30多岁正是女装的年纪,女流录像小屋,3:49,女流录像小屋
BV1BUdUBgE8M,2026-04-21,【女流66】和壮壮双人联机吴越民俗解谜游戏《女吊》，04.21直播录像弹幕版~,服部平次,246:38,女流 直播|石大壮 女流
